dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hybrid,BDS(iter_sampling=1000),mean,5,24,1,0,0.9384460141271443,0.0,4,1515,0,327,1701,279,120,0,119,115,81
adult,hybrid,BDS(iter_sampling=2000),mean,5,24,1,0,0.9384460141271443,0.0,4,0,1021,530,1599,134,0,75,119,102,80
adult,hybrid,BDS(iter_sampling=3000),mean,5,24,1,0,0.9596367305751766,1.0,5,111,1064,311,836,269,92,94,84,80,80
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,24,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,24,1,0,1.0,1.0,2,18,34,0,0,0,93,32,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,24,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,24,2,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,24,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,24,2,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,24,2,-1,0.9667003027245207,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,24,2,0,0.8385469223007064,0.0,5,836,34,234,1243,270,120,31,106,103,79
adult,hybrid,BDS(iter_sampling=2000),mean,5,24,2,0,0.38647830474268413,0.0,5,1298,974,12,523,1223,120,88,57,68,78
adult,hybrid,BDS(iter_sampling=3000),mean,5,24,2,0,0.33097880928355194,0.0,5,516,772,482,1348,1361,107,85,97,120,97
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,24,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,24,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,24,2,0,1.0,1.0,2,11,34,0,0,0,92,32,0,0,0
adult,hybrid,EMDS,mean,5,24,3,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,24,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,24,3,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,24,3,-1,0.9667003027245207,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,24,3,0,0.7083753784056509,0.0,3,0,1782,312,0,541,0,105,82,0,81
adult,hybrid,BDS(iter_sampling=2000),mean,5,24,3,0,1.0,1.0,4,110,105,291,1278,0,93,80,118,98,0
adult,hybrid,BDS(iter_sampling=3000),mean,5,24,3,0,0.9798183652875883,0.6721311475409836,4,601,1061,243,0,161,120,96,105,0,70
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,24,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,24,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,24,3,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
adult,hybrid,EMDS,mean,5,24,4,-1,0.9374369323915237,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,GLAD,mean,5,24,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,OneCoinDS,mean,5,24,4,-1,0.9384460141271443,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,TwoStep-EM,mean,5,24,4,-1,0.9667003027245207,0.9672131147540983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hybrid,BDS(iter_sampling=1000),mean,5,24,4,0,0.934409687184662,0.0,5,16,1632,932,204,382,98,119,86,77,99
adult,hybrid,BDS(iter_sampling=2000),mean,5,24,4,0,0.9989909182643795,0.9836065573770492,5,47,1101,1114,658,1441,110,106,104,95,105
adult,hybrid,BDS(iter_sampling=3000),mean,5,24,4,0,0.9384460141271443,0.0,5,1013,1095,395,516,252,120,106,106,68,79
adult,hybrid,Two-Step-MCMC(iter_sampling=1000),mean,5,24,4,0,1.0,1.0,2,15,40,0,0,0,94,32,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=2000),mean,5,24,4,0,1.0,1.0,2,10,37,0,0,0,92,31,0,0,0
adult,hybrid,Two-Step-MCMC(iter_sampling=3000),mean,5,24,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0
