dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,biased_accuracy,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,0,1,0.992936427850656,0.9508196721311475,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,EMDS,-sigma,3,16,1,-1,0.9798183652875883,0.8688524590163934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,GLAD,-sigma,3,16,1,-1,0.9455095862764884,0.16393442622950818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,OneCoinDS,-sigma,3,16,1,-1,0.9364278506559032,0.01639344262295082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,TwoStep-EM,-sigma,3,16,1,-1,0.9364278506559032,0.7704918032786885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
adult,hetero,BDS(iter_sampling=1000),-sigma,3,16,1,0,0.9364278506559032,0.0,2,0,97,0,85,0,0,36,0,37,0
adult,hetero,BDS(iter_sampling=2000),-sigma,3,16,1,0,0.992936427850656,0.9344262295081968,5,54,12,505,7,742,47,29,53,31,57
adult,hetero,BDS(iter_sampling=3000),-sigma,3,16,1,0,0.9889001009081736,0.8688524590163934,2,52,0,1,93,0,48,0,0,34,0
adult,hetero,Two-Step-MCMC(iter_sampling=1000),-sigma,3,16,1,1,0.992936427850656,0.9508196721311475,0,0,0,0,0,0,0,0,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=2000),-sigma,3,16,1,0,0.9919273461150353,0.9344262295081968,2,6,12,0,0,0,46,31,0,0,0
adult,hetero,Two-Step-MCMC(iter_sampling=3000),-sigma,3,16,1,0,0.9889001009081736,0.8688524590163934,2,53,0,0,92,0,48,0,0,33,0
adult,hetero,EMDS,-sigma,3,16,2,-1,0.9798183652875883,0.8688524590163934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
