dataset,scenario,method,ai_acc,r,num_ai,iter,convergence,accuracy,recall,uc_p,uc_pih_0,uc_pih_1,uc_pih_2,uc_pih_3,uc_pih_4,uc_pia_0,uc_pia_1,uc_pia_2,uc_pia_3,uc_pia_4
tiny,homo,EMDS,max,2,16,1,-1,0.8044,0.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,16,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,16,1,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,16,1,-1,0.9856,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,16,1,0,0.6,0.0,4,482,566,86,545,327,48,48,80,32,80
tiny,homo,BDS(iter_sampling=2000),max,2,16,1,0,0.6,0.0,5,304,452,588,169,587,80,80,48,80,48
tiny,homo,BDS(iter_sampling=3000),max,2,16,1,0,0.8,1.0,5,575,589,569,276,563,80,64,80,80,80
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,16,1,0,0.8,0.0,3,203,498,387,151,420,80,80,48,32,32
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,16,1,0,0.4,1.0,4,524,400,488,276,319,64,80,80,80,32
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,16,1,0,0.8,0.0,4,462,454,156,273,431,80,32,32,80,80
tiny,homo,EMDS,max,2,16,2,-1,0.8044,0.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,16,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,16,2,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,16,2,-1,0.9856,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,16,2,0,0.2,0.0,4,605,257,582,196,479,80,32,80,80,32
tiny,homo,BDS(iter_sampling=2000),max,2,16,2,0,0.4,0.0,5,459,473,514,560,478,80,80,80,80,80
tiny,homo,BDS(iter_sampling=3000),max,2,16,2,0,0.0,0.0,4,504,262,402,651,564,64,80,48,48,80
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,16,2,0,0.5924,0.998,4,249,276,160,536,354,80,80,32,80,32
tiny,homo,HSDS_MCMC(iter_sampling=2000),max,2,16,2,0,0.4,0.0,4,562,454,526,219,73,80,80,48,32,80
tiny,homo,HSDS_MCMC(iter_sampling=3000),max,2,16,2,0,0.8,0.0,4,259,292,328,276,316,80,80,48,80,32
tiny,homo,EMDS,max,2,16,3,-1,0.8044,0.022,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,GLAD,max,2,16,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,OneCoinDS,max,2,16,3,-1,0.8,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,HSDS_EM,max,2,16,3,-1,0.9856,0.93,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
tiny,homo,BDS(iter_sampling=1000),max,2,16,3,0,0.4,0.0,5,270,575,620,549,580,80,80,64,48,48
tiny,homo,BDS(iter_sampling=2000),max,2,16,3,0,0.6,0.0,5,460,560,530,516,430,80,80,48,80,80
tiny,homo,BDS(iter_sampling=3000),max,2,16,3,0,0.2,0.0,4,271,435,591,584,373,80,80,80,48,32
tiny,homo,HSDS_MCMC(iter_sampling=1000),max,2,16,3,0,0.8,0.0,3,424,288,0,0,53,80,80,0,0,80
